step,action,reward,score_left,score_right,ball_x,ball_y,right_paddle_y,left_paddle_y,ball_x_std,ball_y_std,right_paddle_y_std,left_paddle_y_std,ball_x_minmax,ball_y_minmax,right_paddle_y_minmax,left_paddle_y_minmax
193,3,0.0,1,0,93,147,40,140,0.5872075,1.1048001,-1.5127158,0.89171886,0.62666667,0.7668394,0.025974026,0.73056996
194,3,0.0,1,0,89,155,57,148,0.4999607,1.2465433,-1.1095569,1.0452265,0.6,0.8082902,0.13636364,0.7720207
195,3,0.0,1,0,85,163,79,154,0.41271386,1.3882866,-0.58782166,1.160357,0.5733333,0.8497409,0.2792208,0.8031088
196,3,0.0,1,0,81,171,103,162,0.32546705,1.5300298,-0.018655991,1.3138646,0.5466667,0.8911917,0.43506494,0.8445596
197,0,0.0,1,0,77,179,115,168,0.23822023,1.6717731,0.26592684,1.4289953,0.52,0.93264246,0.512987,0.87564766
198,0,0.0,1,0,73,187,117,176,0.15097341,1.8135163,0.31335732,1.5825028,0.49333334,0.97409326,0.52597404,0.91709846
199,0,0.0,1,0,69,190,119,182,0.06372658,1.86667,0.36078778,1.6976334,0.46666667,0.9896373,0.53896105,0.9481865
200,0,0.0,1,0,65,182,119,186,-0.023520237,1.7249268,0.36078778,1.7743872,0.44,0.9481865,0.53896105,0.96891195
201,0,0.0,1,0,61,174,119,180,-0.11076706,1.5831835,0.36078778,1.6592566,0.41333333,0.9067358,0.53896105,0.93782383
202,0,0.0,1,0,57,166,119,172,-0.19801387,1.4414403,0.36078778,1.505749,0.38666666,0.865285,0.53896105,0.89637303
203,0,0.0,1,0,53,158,119,166,-0.2852607,1.299697,0.36078778,1.3906183,0.36,0.8238342,0.53896105,0.865285
204,0,0.0,1,0,49,150,119,158,-0.3725075,1.1579537,0.36078778,1.2371109,0.33333334,0.78238344,0.53896105,0.8238342
205,0,0.0,1,0,45,142,119,152,-0.45975435,1.0162106,0.36078778,1.1219802,0.30666667,0.74093264,0.53896105,0.7927461
206,0,0.0,1,0,41,134,119,144,-0.5470012,0.8744673,0.36078778,0.9684726,0.28,0.69948184,0.53896105,0.7512953
207,0,0.0,1,0,37,126,119,138,-0.63424796,0.7327241,0.36078778,0.853342,0.25333333,0.6580311,0.53896105,0.7202073
208,0,0.0,1,0,33,118,119,130,-0.7214948,0.5909808,0.36078778,0.6998344,0.22666667,0.6165803,0.53896105,0.6787565
209,0,0.0,1,0,29,110,119,124,-0.8087416,0.44923756,0.36078778,0.5847038,0.2,0.5751295,0.53896105,0.6476684
210,0,0.0,1,0,25,102,119,116,-0.89598846,0.3074943,0.36078778,0.43119624,0.17333333,0.53367877,0.53896105,0.6062176
211,0,0.0,1,0,21,94,119,110,-0.98323524,0.16575107,0.36078778,0.31606558,0.14666666,0.49222797,0.53896105,0.5751295
212,0,0.0,1,0,17,86,119,102,-1.0704821,0.024007821,0.36078778,0.16255805,0.12,0.4507772,0.53896105,0.53367877
213,0,0.0,1,0,13,78,119,96,-1.1577289,-0.11773542,0.36078778,0.04742739,0.093333334,0.40932643,0.53896105,0.50259066
214,0,0.0,1,0,10,70,119,88,-1.223164,-0.25947866,0.36078778,-0.10608015,0.07333333,0.36787564,0.53896105,0.4611399
215,0,0.0,1,0,-1,-1,119,82,-1.4630928,-1.51745,0.36078778,-0.22121081,0.0,0.0,0.53896105,0.4300518
216,2,1.0,1,1,-1,-1,109,74,-1.4630928,-1.51745,0.123635426,-0.37471834,0.0,0.0,0.47402596,0.38860103
217,0,0.0,1,1,-1,-1,101,68,-1.4630928,-1.51745,-0.06608646,-0.489849,0.0,0.0,0.42207792,0.35751295
218,0,0.0,1,1,-1,-1,97,60,-1.4630928,-1.51745,-0.16094741,-0.64335656,0.0,0.0,0.3961039,0.31606218
219,3,0.0,1,1,-1,-1,107,54,-1.4630928,-1.51745,0.076204956,-0.75848716,0.0,0.0,0.46103895,0.2849741
220,3,0.0,1,1,-1,-1,127,46,-1.4630928,-1.51745,0.5505097,-0.91199476,0.0,0.0,0.59090906,0.24352331
221,3,0.0,1,1,-1,-1,149,41,-1.4630928,-1.51745,1.0722449,-1.007937,0.0,0.0,0.73376626,0.21761657
222,0,0.0,1,1,-1,-1,161,37,-1.4630928,-1.51745,1.3568277,-1.0846907,0.0,0.0,0.8116883,0.19689119
223,2,0.0,1,1,-1,-1,155,34,-1.4630928,-1.51745,1.2145363,-1.142256,0.0,0.0,0.77272725,0.18134715
224,2,0.0,1,1,-1,-1,135,-1,-1.4630928,-1.51745,0.7402316,-1.8138515,0.0,0.0,0.64285713,0.0
225,2,0.0,1,1,-1,-1,113,-1,-1.4630928,-1.51745,0.21849637,-1.8138515,0.0,0.0,0.5,0.0
226,0,0.0,1,1,-1,-1,97,-1,-1.4630928,-1.51745,-0.16094741,-1.8138515,0.0,0.0,0.3961039,0.0
227,0,0.0,1,1,-1,-1,93,-1,-1.4630928,-1.51745,-0.25580835,-1.8138515,0.0,0.0,0.37012988,0.0
228,3,0.0,1,1,-1,-1,101,-1,-1.4630928,-1.51745,-0.06608646,-1.8138515,0.0,0.0,0.42207792,0.0
229,3,0.0,1,1,-1,-1,121,-1,-1.4630928,-1.51745,0.40821826,-1.8138515,0.0,0.0,0.5519481,0.0
230,3,0.0,1,1,-1,-1,143,-1,-1.4630928,-1.51745,0.92995346,-1.8138515,0.0,0.0,0.6948052,0.0
231,0,0.0,1,1,-1,-1,163,-1,-1.4630928,-1.51745,1.4042581,-1.8138515,0.0,0.0,0.8246753,0.0
232,0,0.0,1,1,76,112,169,116,0.21640852,0.48467338,1.5465496,0.43119624,0.5133333,0.58549225,0.8636364,0.6062176
233,0,0.0,1,1,72,108,171,114,0.1291617,0.41380176,1.5939801,0.39281934,0.48666668,0.5647668,0.8766234,0.59585494
234,2,0.0,1,1,68,104,161,108,0.041914877,0.34293014,1.3568277,0.2776887,0.46,0.54404145,0.8116883,0.5647668
235,2,0.0,1,1,64,100,141,106,-0.045331944,0.27205852,0.882523,0.23931181,0.43333334,0.5233161,0.6818182,0.55440414
236,0,0.0,1,1,60,96,129,100,-0.13257876,0.20118688,0.59794015,0.12418116,0.40666667,0.50259066,0.6038961,0.5233161
237,0,0.0,1,1,56,92,127,98,-0.21982558,0.13031526,0.5505097,0.085804276,0.38,0.4818653,0.59090906,0.51295334
238,0,0.0,1,1,52,88,125,92,-0.3070724,0.059443634,0.50307924,-0.02932638,0.35333332,0.4611399,0.5779221,0.4818653
239,2,0.0,1,1,48,84,119,90,-0.39431924,-0.01142799,0.36078778,-0.06770326,0.32666665,0.44041452,0.53896105,0.4715026
240,0,0.0,1,1,44,80,111,84,-0.48156604,-0.08229961,0.1710659,-0.18283392,0.3,0.41968912,0.48701298,0.44041452
241,0,0.0,1,1,40,76,107,82,-0.56881285,-0.15317124,0.076204956,-0.22121081,0.27333334,0.39896372,0.46103895,0.4300518
242,0,0.0,1,1,36,72,107,76,-0.6560597,-0.22404286,0.076204956,-0.33634147,0.24666667,0.37823835,0.46103895,0.39896372
243,0,0.0,1,1,32,68,107,74,-0.7433065,-0.29491448,0.076204956,-0.37471834,0.22,0.35751295,0.46103895,0.38860103
244,0,0.0,1,1,28,64,107,68,-0.83055335,-0.3657861,0.076204956,-0.489849,0.19333333,0.33678755,0.46103895,0.35751295
245,0,0.0,1,1,24,60,107,66,-0.9178001,-0.43665773,0.076204956,-0.5282259,0.16666667,0.31606218,0.46103895,0.34715027
246,2,0.0,1,1,20,56,99,60,-1.005047,-0.5075294,-0.113516934,-0.64335656,0.14,0.29533678,0.4090909,0.31606218
247,2,0.0,1,1,22,49,77,56,-0.9614236,-0.6315547,-0.6352521,-0.7201103,0.15333334,0.25906736,0.26623377,0.29533678
248,0,0.0,1,1,26,41,65,48,-0.87417674,-0.77329797,-0.919835,-0.8736178,0.18,0.21761657,0.18831168,0.253886
249,0,0.0,1,1,30,34,63,42,-0.7869299,-0.8973233,-0.9672654,-0.9887485,0.20666666,0.18134715,0.17532468,0.22279793
250,0,0.0,1,1,34,38,61,42,-0.69968307,-0.82645166,-1.0146959,-0.9887485,0.23333333,0.20207255,0.16233766,0.22279793
251,0,0.0,1,1,38,46,61,48,-0.6124363,-0.6847084,-1.0146959,-0.8736178,0.26,0.24352331,0.16233766,0.253886
252,0,0.0,1,1,42,54,61,56,-0.52518946,-0.5429652,-1.0146959,-0.7201103,0.28666666,0.2849741,0.16233766,0.29533678
253,3,0.0,1,1,46,62,71,62,-0.43794262,-0.40122193,-0.77754354,-0.60497963,0.31333333,0.32642487,0.22727273,0.32642487
254,3,0.0,1,1,50,70,93,70,-0.35069582,-0.25947866,-0.25580835,-0.4514721,0.34,0.36787564,0.37012988,0.36787564
255,3,0.0,1,1,54,78,113,76,-0.26344898,-0.11773542,0.21849637,-0.33634147,0.36666667,0.40932643,0.5,0.39896372
256,3,0.0,1,1,58,86,137,84,-0.17620218,0.024007821,0.787662,-0.18283392,0.39333335,0.4507772,0.65584415,0.44041452
257,0,0.0,1,1,62,94,151,90,-0.08895535,0.16575107,1.1196754,-0.06770326,0.42,0.49222797,0.7467533,0.4715026
258,0,0.0,1,1,66,102,153,98,-0.0017085326,0.3074943,1.1671058,0.085804276,0.44666666,0.53367877,0.75974023,0.51295334
259,3,0.0,1,1,70,110,163,104,0.08553829,0.44923756,1.4042581,0.20093493,0.47333333,0.5751295,0.8246753,0.54404145
260,0,0.0,1,1,74,118,173,112,0.1727851,0.5909808,1.6414106,0.35444248,0.5,0.6165803,0.8896104,0.58549225
261,0,0.0,1,1,78,126,177,118,0.26003194,0.7327241,1.7362715,0.4695731,0.52666664,0.6580311,0.91558444,0.6165803
262,0,0.0,1,1,82,134,177,126,0.34727874,0.8744673,1.7362715,0.6230807,0.55333334,0.69948184,0.91558444,0.6580311
263,0,0.0,1,1,86,142,177,132,0.43452558,1.0162106,1.7362715,0.73821133,0.58,0.74093264,0.91558444,0.68911916
264,2,0.0,1,1,90,150,171,140,0.5217724,1.1579537,1.5939801,0.89171886,0.6066667,0.78238344,0.8766234,0.73056996
265,0,0.0,1,1,94,158,159,146,0.6090192,1.299697,1.3093972,1.0068495,0.6333333,0.8238342,0.7987013,0.761658
266,0,0.0,1,1,98,166,155,154,0.69626606,1.4414403,1.2145363,1.160357,0.66,0.865285,0.77272725,0.8031088
267,0,0.0,1,1,102,174,155,160,0.78351283,1.5831835,1.2145363,1.2754877,0.68666667,0.9067358,0.77272725,0.83419687
268,0,0.0,1,1,106,182,155,168,0.87075967,1.7249268,1.2145363,1.4289953,0.7133333,0.9481865,0.77272725,0.87564766
269,0,0.0,1,1,110,190,155,174,0.9580065,1.86667,1.2145363,1.5441259,0.74,0.9896373,0.77272725,0.9067358
270,0,0.0,1,1,114,189,155,182,1.0452533,1.8489522,1.2145363,1.6976334,0.76666665,0.98445594,0.77272725,0.9481865
271,0,0.0,1,1,118,181,155,187,1.1325002,1.7072089,1.2145363,1.7935756,0.79333335,0.9430052,0.77272725,0.97409326
272,0,0.0,1,1,122,173,155,180,1.219747,1.5654656,1.2145363,1.6592566,0.82,0.9015544,0.77272725,0.93782383
273,0,0.0,1,1,126,165,155,174,1.3069937,1.4237224,1.2145363,1.5441259,0.8466667,0.8601036,0.77272725,0.9067358
274,0,0.0,1,1,130,157,155,166,1.3942406,1.2819791,1.2145363,1.3906183,0.87333333,0.81865287,0.77272725,0.865285
275,0,0.0,1,1,134,149,155,160,1.4814874,1.1402359,1.2145363,1.2754877,0.9,0.77720207,0.77272725,0.83419687
276,2,0.0,1,1,138,141,145,152,1.5687343,0.99849266,0.9773839,1.1219802,0.9266667,0.7357513,0.7077922,0.7927461
277,2,0.0,1,1,136,135,123,146,1.5251108,0.8921852,0.45564872,1.0068495,0.91333336,0.7046632,0.5649351,0.761658
278,2,0.0,1,1,132,131,103,138,1.4378641,0.82131356,-0.018655991,0.853342,0.88666666,0.68393785,0.43506494,0.7202073
279,0,0.0,1,1,128,128,89,134,1.3506172,0.76815987,-0.3506693,0.7765882,0.86,0.6683938,0.34415585,0.69948184
280,0,0.0,1,1,124,124,87,128,1.2633704,0.6972882,-0.39809978,0.66145754,0.8333333,0.6476684,0.33116883,0.6683938
281,0,0.0,1,1,120,120,85,126,1.1761235,0.6264166,-0.44553024,0.6230807,0.8066667,0.626943,0.3181818,0.6580311
282,0,0.0,1,1,116,116,85,120,1.0888767,0.555545,-0.44553024,0.50795,0.78,0.6062176,0.3181818,0.626943
283,0,0.0,1,1,112,112,85,118,1.00163,0.48467338,-0.44553024,0.4695731,0.75333333,0.58549225,0.3181818,0.6165803
284,0,0.0,1,1,108,108,85,112,0.91438305,0.41380176,-0.44553024,0.35444248,0.7266667,0.5647668,0.3181818,0.58549225
285,0,0.0,1,1,104,104,85,110,0.8271363,0.34293014,-0.44553024,0.31606558,0.7,0.54404145,0.3181818,0.5751295
286,0,0.0,1,1,100,100,85,104,0.73988944,0.27205852,-0.44553024,0.20093493,0.67333335,0.5233161,0.3181818,0.54404145
287,0,0.0,1,1,96,96,85,102,0.6526426,0.20118688,-0.44553024,0.16255805,0.64666665,0.50259066,0.3181818,0.53367877
288,0,0.0,1,1,92,92,85,96,0.5653958,0.13031526,-0.44553024,0.04742739,0.62,0.4818653,0.3181818,0.50259066
289,0,0.0,1,1,88,88,85,94,0.47814897,0.059443634,-0.44553024,0.009050506,0.5933333,0.4611399,0.3181818,0.49222797
290,0,0.0,1,1,84,84,85,88,0.39090216,-0.01142799,-0.44553024,-0.10608015,0.56666666,0.44041452,0.3181818,0.4611399
291,0,0.0,1,1,80,80,85,86,0.30365533,-0.08229961,-0.44553024,-0.14445703,0.54,0.41968912,0.3181818,0.4507772
292,0,0.0,1,1,76,76,85,80,0.21640852,-0.15317124,-0.44553024,-0.25958768,0.5133333,0.39896372,0.3181818,0.41968912
293,0,0.0,1,1,72,72,85,78,0.1291617,-0.22404286,-0.44553024,-0.29796457,0.48666668,0.37823835,0.3181818,0.40932643
294,0,0.0,1,1,68,68,85,72,0.041914877,-0.29491448,-0.44553024,-0.41309524,0.46,0.35751295,0.3181818,0.37823835
295,0,0.0,1,1,64,64,85,70,-0.045331944,-0.3657861,-0.44553024,-0.4514721,0.43333334,0.33678755,0.3181818,0.36787564
296,0,0.0,1,1,60,60,85,64,-0.13257876,-0.43665773,-0.44553024,-0.56660277,0.40666667,0.31606218,0.3181818,0.33678755
297,0,0.0,1,1,56,56,85,62,-0.21982558,-0.5075294,-0.44553024,-0.60497963,0.38,0.29533678,0.3181818,0.32642487
298,0,0.0,1,1,52,52,85,56,-0.3070724,-0.57840097,-0.44553024,-0.7201103,0.35333332,0.2746114,0.3181818,0.29533678
299,0,0.0,1,1,48,48,85,54,-0.39431924,-0.6492726,-0.44553024,-0.75848716,0.32666665,0.253886,0.3181818,0.2849741
300,0,0.0,1,1,44,44,85,48,-0.48156604,-0.7201442,-0.44553024,-0.8736178,0.3,0.23316061,0.3181818,0.253886
301,0,0.0,1,1,40,40,85,46,-0.56881285,-0.79101586,-0.44553024,-0.91199476,0.27333334,0.21243523,0.3181818,0.24352331
302,0,0.0,1,1,36,36,85,41,-0.6560597,-0.86188745,-0.44553024,-1.007937,0.24666667,0.19170985,0.3181818,0.21761657
303,0,0.0,1,1,32,34,85,40,-0.7433065,-0.8973233,-0.44553024,-1.0271254,0.22,0.18134715,0.3181818,0.21243523
304,0,0.0,1,1,28,37,85,42,-0.83055335,-0.84416956,-0.44553024,-0.9887485,0.19333333,0.19689119,0.3181818,0.22279793
305,0,0.0,1,1,24,41,85,46,-0.9178001,-0.77329797,-0.44553024,-0.91199476,0.16666667,0.21761657,0.3181818,0.24352331
306,0,0.0,1,1,20,45,85,50,-1.005047,-0.7024263,-0.44553024,-0.83524096,0.14,0.23834197,0.3181818,0.2642487
307,3,0.0,1,1,22,40,95,48,-0.9614236,-0.79101586,-0.20837788,-0.8736178,0.15333334,0.21243523,0.38311687,0.253886
308,3,0.0,1,1,26,34,115,41,-0.87417674,-0.8973233,0.26592684,-1.007937,0.18,0.18134715,0.512987,0.21761657
309,0,0.0,1,1,30,41,127,44,-0.7869299,-0.77329797,0.5505097,-0.9503716,0.20666666,0.21761657,0.59090906,0.23316061
310,0,0.0,1,1,34,49,129,52,-0.69968307,-0.6315547,0.59794015,-0.7968641,0.23333333,0.25906736,0.6038961,0.2746114
311,0,0.0,1,1,38,57,131,58,-0.6124363,-0.48981145,0.6453706,-0.6817334,0.26,0.30051813,0.6168831,0.30569947
312,0,0.0,1,1,42,65,131,66,-0.52518946,-0.3480682,0.6453706,-0.5282259,0.28666666,0.34196892,0.6168831,0.34715027
313,2,0.0,1,1,46,73,121,72,-0.43794262,-0.20632495,0.40821826,-0.41309524,0.31333333,0.3834197,0.5519481,0.37823835
314,0,0.0,1,1,50,81,111,80,-0.35069582,-0.06458171,0.1710659,-0.25958768,0.34,0.42487046,0.48701298,0.41968912
315,0,0.0,1,1,54,89,107,86,-0.26344898,0.07716154,0.076204956,-0.14445703,0.36666667,0.46632123,0.46103895,0.4507772
316,3,0.0,1,1,58,97,117,94,-0.17620218,0.2189048,0.31335732,0.009050506,0.39333335,0.507772,0.52597404,0.49222797
317,3,0.0,1,1,62,105,139,100,-0.08895535,0.36064804,0.8350925,0.12418116,0.42,0.5492228,0.66883117,0.5233161
318,0,0.0,1,1,66,113,153,108,-0.0017085326,0.5023913,1.1671058,0.2776887,0.44666666,0.59067357,0.75974023,0.5647668
319,0,0.0,1,1,70,121,157,114,0.08553829,0.6441345,1.2619668,0.39281934,0.47333333,0.63212436,0.78571427,0.59585494
320,3,0.0,1,1,74,129,159,122,0.1727851,0.78587776,1.3093972,0.5463269,0.5,0.6735751,0.7987013,0.6373057
321,0,0.0,1,1,78,137,163,128,0.26003194,0.927621,1.4042581,0.66145754,0.52666664,0.7150259,0.8246753,0.6683938
322,0,0.0,1,1,82,145,165,136,0.34727874,1.0693643,1.4516886,0.81496507,0.55333334,0.7564767,0.83766234,0.7098446
323,2,0.0,1,1,86,153,155,142,0.43452558,1.2111075,1.2145363,0.93009573,0.58,0.79792744,0.77272725,0.74093264
324,0,0.0,1,1,90,161,147,150,0.5217724,1.3528508,1.0248144,1.0836033,0.6066667,0.83937824,0.72077924,0.78238344
325,0,0.0,1,1,94,169,143,156,0.6090192,1.494594,0.92995346,1.1987339,0.6333333,0.88082904,0.6948052,0.8134715
326,0,0.0,1,1,98,177,143,164,0.69626606,1.6363373,0.92995346,1.3522415,0.66,0.9222798,0.6948052,0.8549223
327,0,0.0,1,1,102,185,143,170,0.78351283,1.7780805,0.92995346,1.4673722,0.68666667,0.9637306,0.6948052,0.88601035
328,0,0.0,1,1,106,192,143,178,0.87075967,1.9021058,0.92995346,1.6208797,0.7133333,1.0,0.6948052,0.92746115
329,0,0.0,1,1,110,184,143,184,0.9580065,1.7603626,0.92995346,1.7360103,0.74,0.9585492,0.6948052,0.9585492
330,0,0.0,1,1,114,176,143,180,1.0452533,1.6186193,0.92995346,1.6592566,0.76666665,0.91709846,0.6948052,0.93782383
331,0,0.0,1,1,118,168,143,174,1.1325002,1.4768761,0.92995346,1.5441259,0.79333335,0.87564766,0.6948052,0.9067358
332,0,0.0,1,1,122,160,143,166,1.219747,1.3351328,0.92995346,1.3906183,0.82,0.83419687,0.6948052,0.865285
333,0,0.0,1,1,126,152,143,160,1.3069937,1.1933897,0.92995346,1.2754877,0.8466667,0.7927461,0.6948052,0.83419687
334,2,0.0,1,1,130,143,137,152,1.3942406,1.0339285,0.787662,1.1219802,0.87333333,0.746114,0.65584415,0.7927461
335,0,0.0,1,1,134,135,129,146,1.4814874,0.8921852,0.59794015,1.0068495,0.9,0.7046632,0.6038961,0.761658
336,0,0.0,1,1,138,127,125,138,1.5687343,0.75044197,0.50307924,0.853342,0.9266667,0.6632124,0.5779221,0.7202073
337,0,0.0,1,1,133,125,125,132,1.4596757,0.7150062,0.50307924,0.73821133,0.8933333,0.65284973,0.5779221,0.68911916
338,0,0.0,1,1,125,126,125,132,1.2851821,0.7327241,0.50307924,0.73821133,0.84,0.6580311,0.5779221,0.68911916
339,0,0.0,1,1,117,126,125,130,1.1106884,0.7327241,0.50307924,0.6998344,0.7866667,0.6580311,0.5779221,0.6787565
340,0,0.0,1,1,109,126,125,130,0.9361948,0.7327241,0.50307924,0.6998344,0.73333335,0.6580311,0.5779221,0.6787565
341,0,0.0,1,1,101,126,125,132,0.76170117,0.7327241,0.50307924,0.73821133,0.68,0.6580311,0.5779221,0.68911916
342,0,0.0,1,1,93,126,125,132,0.5872075,0.7327241,0.50307924,0.73821133,0.62666667,0.6580311,0.5779221,0.68911916
343,0,0.0,1,1,85,126,125,130,0.41271386,0.7327241,0.50307924,0.6998344,0.5733333,0.6580311,0.5779221,0.6787565
344,0,0.0,1,1,77,126,125,130,0.23822023,0.7327241,0.50307924,0.6998344,0.52,0.6580311,0.5779221,0.6787565
345,0,0.0,1,1,69,126,125,132,0.06372658,0.7327241,0.50307924,0.73821133,0.46666667,0.6580311,0.5779221,0.68911916
346,0,0.0,1,1,61,126,125,132,-0.11076706,0.7327241,0.50307924,0.73821133,0.41333333,0.6580311,0.5779221,0.68911916
347,0,0.0,1,1,53,126,125,130,-0.2852607,0.7327241,0.50307924,0.6998344,0.36,0.6580311,0.5779221,0.6787565
348,0,0.0,1,1,45,126,125,130,-0.45975435,0.7327241,0.50307924,0.6998344,0.30666667,0.6580311,0.5779221,0.6787565
349,0,0.0,1,1,37,126,125,132,-0.63424796,0.7327241,0.50307924,0.73821133,0.25333333,0.6580311,0.5779221,0.68911916
350,0,0.0,1,1,29,126,125,132,-0.8087416,0.7327241,0.50307924,0.73821133,0.2,0.6580311,0.5779221,0.68911916
351,0,0.0,1,1,21,126,125,130,-0.98323524,0.7327241,0.50307924,0.6998344,0.14666666,0.6580311,0.5779221,0.6787565
352,0,0.0,1,1,25,120,125,126,-0.89598846,0.6264166,0.50307924,0.6230807,0.17333333,0.626943,0.5779221,0.6580311
353,0,0.0,1,1,33,112,125,120,-0.7214948,0.48467338,0.50307924,0.50795,0.22666667,0.58549225,0.5779221,0.626943
354,0,0.0,1,1,41,104,125,112,-0.5470012,0.34293014,0.50307924,0.35444248,0.28,0.54404145,0.5779221,0.58549225
355,0,0.0,1,1,49,96,125,106,-0.3725075,0.20118688,0.50307924,0.23931181,0.33333334,0.50259066,0.5779221,0.55440414
356,2,0.0,1,1,57,88,115,98,-0.19801387,0.059443634,0.26592684,0.085804276,0.38666666,0.4611399,0.512987,0.51295334
357,2,0.0,1,1,65,80,95,92,-0.023520237,-0.08229961,-0.20837788,-0.02932638,0.44,0.41968912,0.38311687,0.4818653
358,0,0.0,1,1,73,72,83,84,0.15097341,-0.22404286,-0.49296072,-0.18283392,0.49333334,0.37823835,0.3051948,0.44041452
359,0,0.0,1,1,81,64,81,78,0.32546705,-0.3657861,-0.5403912,-0.29796457,0.5466667,0.33678755,0.29220778,0.40932643
360,2,0.0,1,1,89,56,69,70,0.4999607,-0.5075294,-0.824974,-0.4514721,0.6,0.29533678,0.21428572,0.36787564
361,0,0.0,1,1,97,48,55,64,0.67445433,-0.6492726,-1.1569873,-0.56660277,0.6533333,0.253886,0.12337662,0.33678755
362,0,0.0,1,1,105,40,53,56,0.84894794,-0.79101586,-1.2044178,-0.7201103,0.70666665,0.21243523,0.11038961,0.29533678
363,0,0.0,1,1,113,34,51,50,1.0234416,-0.8973233,-1.2518482,-0.83524096,0.76,0.18134715,0.097402595,0.2642487
364,0,0.0,1,1,121,41,51,46,1.1979352,-0.77329797,-1.2518482,-0.91199476,0.81333333,0.21761657,0.097402595,0.24352331
365,0,0.0,1,1,129,49,51,52,1.3724289,-0.6315547,-1.2518482,-0.7968641,0.8666667,0.25906736,0.097402595,0.2746114
366,3,0.0,1,1,137,57,61,60,1.5469226,-0.48981145,-1.0146959,-0.64335656,0.92,0.30051813,0.16233766,0.31606218
367,0,0.0,1,1,133,59,69,64,1.4596757,-0.45437562,-0.824974,-0.56660277,0.8933333,0.31088084,0.21428572,0.33678755
368,0,0.0,1,1,125,59,73,64,1.2851821,-0.45437562,-0.7301131,-0.56660277,0.84,0.31088084,0.24025974,0.33678755
369,0,0.0,1,1,117,59,73,64,1.1106884,-0.45437562,-0.7301131,-0.56660277,0.7866667,0.31088084,0.24025974,0.33678755
370,0,0.0,1,1,109,59,73,64,0.9361948,-0.45437562,-0.7301131,-0.56660277,0.73333335,0.31088084,0.24025974,0.33678755
371,0,0.0,1,1,101,59,73,64,0.76170117,-0.45437562,-0.7301131,-0.56660277,0.68,0.31088084,0.24025974,0.33678755
372,0,0.0,1,1,93,59,73,64,0.5872075,-0.45437562,-0.7301131,-0.56660277,0.62666667,0.31088084,0.24025974,0.33678755
373,0,0.0,1,1,85,59,73,64,0.41271386,-0.45437562,-0.7301131,-0.56660277,0.5733333,0.31088084,0.24025974,0.33678755
374,0,0.0,1,1,77,59,73,64,0.23822023,-0.45437562,-0.7301131,-0.56660277,0.52,0.31088084,0.24025974,0.33678755
375,0,0.0,1,1,69,59,73,64,0.06372658,-0.45437562,-0.7301131,-0.56660277,0.46666667,0.31088084,0.24025974,0.33678755
376,0,0.0,1,1,61,59,73,64,-0.11076706,-0.45437562,-0.7301131,-0.56660277,0.41333333,0.31088084,0.24025974,0.33678755
377,0,0.0,1,1,53,59,73,64,-0.2852607,-0.45437562,-0.7301131,-0.56660277,0.36,0.31088084,0.24025974,0.33678755
378,0,0.0,1,1,45,59,73,64,-0.45975435,-0.45437562,-0.7301131,-0.56660277,0.30666667,0.31088084,0.24025974,0.33678755
379,0,0.0,1,1,37,59,73,64,-0.63424796,-0.45437562,-0.7301131,-0.56660277,0.25333333,0.31088084,0.24025974,0.33678755
380,0,0.0,1,1,29,59,73,64,-0.8087416,-0.45437562,-0.7301131,-0.56660277,0.2,0.31088084,0.24025974,0.33678755
381,0,0.0,1,1,21,59,73,64,-0.98323524,-0.45437562,-0.7301131,-0.56660277,0.14666666,0.31088084,0.24025974,0.33678755
382,0,0.0,1,1,25,53,73,58,-0.89598846,-0.5606831,-0.7301131,-0.6817334,0.17333333,0.27979276,0.24025974,0.30569947
383,0,0.0,1,1,33,45,73,52,-0.7214948,-0.7024263,-0.7301131,-0.7968641,0.22666667,0.23834197,0.24025974,0.2746114
384,0,0.0,1,1,41,37,73,44,-0.5470012,-0.84416956,-0.7301131,-0.9503716,0.28,0.19689119,0.24025974,0.23316061
385,0,0.0,1,1,49,35,73,40,-0.3725075,-0.87960535,-0.7301131,-1.0271254,0.33333334,0.1865285,0.24025974,0.21243523
386,0,0.0,1,1,57,42,73,46,-0.19801387,-0.75558,-0.7301131,-0.91199476,0.38666666,0.22279793,0.24025974,0.24352331
387,2,0.0,1,1,65,50,63,52,-0.023520237,-0.61383677,-0.9672654,-0.7968641,0.44,0.2642487,0.17532468,0.2746114
388,0,0.0,1,1,73,58,55,60,0.15097341,-0.47209355,-1.1569873,-0.64335656,0.49333334,0.30569947,0.12337662,0.31606218
389,0,0.0,1,1,81,66,51,66,0.32546705,-0.33035028,-1.2518482,-0.5282259,0.5466667,0.34715027,0.097402595,0.34715027
390,3,0.0,1,1,89,74,61,74,0.4999607,-0.18860705,-1.0146959,-0.37471834,0.6,0.38860103,0.16233766,0.38860103
391,3,0.0,1,1,97,82,81,80,0.67445433,-0.0468638,-0.5403912,-0.25958768,0.6533333,0.4300518,0.29220778,0.41968912
392,3,0.0,1,1,105,90,103,88,0.84894794,0.09487945,-0.018655991,-0.10608015,0.70666665,0.4715026,0.43506494,0.4611399
393,0,0.0,1,1,113,98,115,94,1.0234416,0.23662269,0.26592684,0.009050506,0.76,0.51295334,0.512987,0.49222797
394,0,0.0,1,1,121,106,117,102,1.1979352,0.37836593,0.31335732,0.16255805,0.81333333,0.55440414,0.52597404,0.53367877
